index,paths,label,bbox,width,height,dataset
2444,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_BQG2411HDA_REDMIN3P_id48_s0_15.png,0,"[{'id': 0, 'bbox': (44, 79, 264, 264), 'score': [0.8935208916664124], 'center': (176, 211)}]",345,345,LCC_FASD
165,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/UNKNOWN_id152_s0_45.png,1,"[{'id': 0, 'bbox': (101, 99, 303, 303), 'score': [0.9376331567764282], 'center': (252, 250)}]",467,467,LCC_FASD
1028,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_PRS133S_PRMD3_id43_s1_158.png,0,"[{'id': 0, 'bbox': (49, 62, 143, 143), 'score': [0.8960533738136292], 'center': (120, 133)}]",244,244,LCC_FASD
57,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/FT720P_id12_s0_60.png,1,"[{'id': 0, 'bbox': (113, 115, 316, 316), 'score': [0.937962532043457], 'center': (271, 273)}]",525,525,LCC_FASD
2611,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_DV3360_LA6020A40_id39_s1_93.png,0,"[{'id': 0, 'bbox': (65, 79, 189, 189), 'score': [0.9079784750938416], 'center': (159, 173)}]",303,303,LCC_FASD
1040,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_PRS133S_PRMD3_id48_s1_45.png,0,"[{'id': 0, 'bbox': (49, 61, 189, 189), 'score': [0.850350558757782], 'center': (143, 155)}]",269,269,LCC_FASD
2575,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_DLE6540_HTCDEYE_id39_s1_98.png,0,"[{'id': 0, 'bbox': (74, 104, 250, 250), 'score': [0.933439314365387], 'center': (199, 229)}]",400,400,LCC_FASD
206,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/YOUTUBE_id116_s0_90.png,1,"[{'id': 0, 'bbox': (42, 77, 201, 201), 'score': [0.9165950417518616], 'center': (142, 177)}]",294,294,LCC_FASD
1631,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1262.png,0,"[{'id': 0, 'bbox': (100, 111, 342, 342), 'score': [0.787430465221405], 'center': (271, 282)}]",517,517,LCC_FASD
269,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/YOUTUBE_id120_s0_132.png,1,"[{'id': 0, 'bbox': (135, 199, 440, 440), 'score': [0.8537785410881042], 'center': (355, 419)}]",629,629,LCC_FASD
91,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/FT720P_id9_s0_135.png,1,"[{'id': 0, 'bbox': (64, 95, 277, 277), 'score': [0.9476107954978943], 'center': (202, 233)}]",420,420,LCC_FASD
248,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/YOUTUBE_id119_s0_120.png,1,"[{'id': 0, 'bbox': (79, 118, 309, 309), 'score': [0.8934087753295898], 'center': (233, 272)}]",480,480,LCC_FASD
2649,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_HP15AC113UR_GZS5001_id48_s0_90.png,0,"[{'id': 0, 'bbox': (63, 88, 264, 264), 'score': [0.8963082432746887], 'center': (195, 220)}]",383,383,LCC_FASD
1773,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1404.png,0,"[{'id': 0, 'bbox': (93, 160, 486, 486), 'score': [0.871457040309906], 'center': (336, 403)}]",704,704,LCC_FASD
279,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_G780_REDMI4X_id5_s0_135.png,0,"[{'id': 0, 'bbox': (61, 55, 154, 154), 'score': [0.9420168995857239], 'center': (138, 132)}]",251,251,LCC_FASD
2900,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_IIYAMAXU_MOTOMC_S0_id43_s1_46.png,0,"[{'id': 0, 'bbox': (129, 150, 405, 404), 'score': [0.8810743093490601], 'center': (331, 352)}]",625,625,LCC_FASD
361,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/YOUTUBE_id43_s1_75.png,1,"[{'id': 0, 'bbox': (160, 209, 490, 490), 'score': [0.8874432444572449], 'center': (405, 454)}]",773,773,LCC_FASD
2251,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_MBP1314_IPHONE8F_id48_s0_15.png,0,"[{'id': 0, 'bbox': (51, 95, 295, 295), 'score': [0.8846532702445984], 'center': (198, 242)}]",384,384,LCC_FASD
2404,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_AV203H_LEREELE3_id43_s0_159.png,0,"[{'id': 0, 'bbox': (43, 90, 229, 229), 'score': [0.8930369019508362], 'center': (157, 204)}]",336,336,LCC_FASD
381,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_I2269VWM_DOOX30_id9_s0_60.png,0,"[{'id': 0, 'bbox': (60, 89, 264, 264), 'score': [0.936757504940033], 'center': (192, 221)}]",401,401,LCC_FASD
149,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/SIC320_id161_s0_105.png,1,"[{'id': 0, 'bbox': (78, 128, 315, 315), 'score': [0.919640839099884], 'center': (235, 285)}]",472,472,LCC_FASD
108,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/IPHONE8B_id5_s2_75.png,1,"[{'id': 0, 'bbox': (102, 137, 365, 365), 'score': [0.9315497279167175], 'center': (284, 319)}]",594,594,LCC_FASD
2068,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_SSM20B370_BQ5204_id5_s0_105.png,0,"[{'id': 0, 'bbox': (197, 181, 478, 478), 'score': [0.9406576156616211], 'center': (436, 420)}]",794,794,LCC_FASD
982,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_PBLS11HR_HONOR9L_id42_s1_92.png,0,"[{'id': 0, 'bbox': (165, 174, 473, 473), 'score': [0.9394295811653137], 'center': (401, 410)}]",774,774,LCC_FASD
966,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_PBLS11HR_HONOR9L_id42_s0_15.png,0,"[{'id': 0, 'bbox': (159, 162, 368, 368), 'score': [0.9229288101196289], 'center': (343, 346)}]",653,653,LCC_FASD
1987,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_IIYAMAXU_SMG955U_S0_id43_s0_23.png,0,"[{'id': 0, 'bbox': (275, 292, 939, 939), 'score': [0.9044250845909119], 'center': (744, 761)}]",1377,1377,LCC_FASD
1738,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1369.png,0,"[{'id': 0, 'bbox': (73, 116, 270, 270), 'score': [0.8999017477035522], 'center': (208, 251)}]",418,418,LCC_FASD
1978,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_NEC90GX2_ZC554KL_id0_s2_135.png,0,"[{'id': 0, 'bbox': (92, 130, 302, 302), 'score': [0.9083032011985779], 'center': (243, 281)}]",471,471,LCC_FASD
352,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/YOUTUBE_id43_s0_154.png,1,"[{'id': 0, 'bbox': (137, 193, 532, 532), 'score': [0.8851857781410217], 'center': (403, 459)}]",818,818,LCC_FASD
327,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/YOUTUBE_id39_s0_15.png,1,"[{'id': 0, 'bbox': (117, 169, 403, 403), 'score': [0.9225993156433105], 'center': (318, 370)}]",635,635,LCC_FASD
1666,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1297.png,0,"[{'id': 0, 'bbox': (112, 128, 396, 396), 'score': [0.9200299978256226], 'center': (310, 326)}]",604,604,LCC_FASD
1696,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1327.png,0,"[{'id': 0, 'bbox': (101, 126, 299, 299), 'score': [0.9036405086517334], 'center': (250, 275)}]",462,462,LCC_FASD
726,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_MBP1314_IPHONE7F_id12_s0_15.png,0,"[{'id': 0, 'bbox': (154, 166, 414, 414), 'score': [0.9247828125953674], 'center': (361, 373)}]",706,706,LCC_FASD
2348,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_AK73S_REDMI3S_id42_s1_67.png,0,"[{'id': 0, 'bbox': (124, 89, 439, 439), 'score': [0.883141815662384], 'center': (343, 308)}]",632,632,LCC_FASD
38,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/FT720P_id0_s2_75.png,1,"[{'id': 0, 'bbox': (72, 107, 264, 264), 'score': [0.8993781805038452], 'center': (204, 239)}]",400,400,LCC_FASD
82,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/FT720P_id5_s0_105.png,1,"[{'id': 0, 'bbox': (115, 100, 312, 312), 'score': [0.9421166181564331], 'center': (271, 256)}]",488,488,LCC_FASD
1127,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_SLS24E390HL0_HUAWEIG620SL01_S1_id48_s1_120.png,0,"[{'id': 0, 'bbox': (8, 16, 113, 113), 'score': [0.7833349704742432], 'center': (64, 72)}]",127,127,LCC_FASD
81,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/FT720P_id5_s0_15.png,1,"[{'id': 0, 'bbox': (119, 102, 311, 311), 'score': [0.944736123085022], 'center': (274, 257)}]",496,496,LCC_FASD
1716,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1347.png,0,"[{'id': 0, 'bbox': (53, 62, 165, 165), 'score': [0.8583855628967285], 'center': (135, 144)}]",267,267,LCC_FASD
2205,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_AA6000_HUAWEIY9_id42_s1_142.png,0,"[{'id': 0, 'bbox': (156, 105, 433, 433), 'score': [0.9422674179077148], 'center': (372, 321)}]",645,645,LCC_FASD
34,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/FT720P_id0_s2_135.png,1,"[{'id': 0, 'bbox': (79, 114, 262, 262), 'score': [0.9051660299301147], 'center': (210, 245)}]",409,409,LCC_FASD
244,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/YOUTUBE_id118_s0_30.png,1,"[{'id': 0, 'bbox': (67, 103, 331, 331), 'score': [0.9315722584724426], 'center': (232, 268)}]",469,469,LCC_FASD
2062,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_IIYAMAXU_ZE520KL_id43_s1_129.png,0,"[{'id': 0, 'bbox': (200, 248, 625, 625), 'score': [0.9009101986885071], 'center': (512, 560)}]",987,987,LCC_FASD
2865,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_IIYAMAXU_IPHONE7F_id29_s0_105.png,0,"[{'id': 0, 'bbox': (97, 152, 460, 460), 'score': [0.869407594203949], 'center': (327, 382)}]",667,667,LCC_FASD
1564,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1195.png,0,"[{'id': 0, 'bbox': (84, 74, 276, 276), 'score': [0.9210385084152222], 'center': (222, 212)}]",460,460,LCC_FASD
286,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/YOUTUBE_id121_s0_75.png,1,"[{'id': 0, 'bbox': (158, 208, 597, 597), 'score': [0.8950219750404358], 'center': (456, 506)}]",881,881,LCC_FASD
2778,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_HPPEXP_IPHONE5SB_id39_s0_15.png,0,"[{'id': 0, 'bbox': (93, 113, 317, 317), 'score': [0.8578619360923767], 'center': (251, 271)}]",497,497,LCC_FASD
2062,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_SSM20B370_BQ5204_id12_s2_150.png,0,"[{'id': 0, 'bbox': (170, 189, 461, 461), 'score': [0.9183321595191956], 'center': (400, 419)}]",771,771,LCC_FASD
368,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/YOUTUBE_id48_s0_30.png,1,"[{'id': 0, 'bbox': (47, 95, 302, 302), 'score': [0.9206849336624146], 'center': (198, 246)}]",396,396,LCC_FASD
1453,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1084.png,0,"[{'id': 0, 'bbox': (62, 60, 177, 177), 'score': [0.7090706825256348], 'center': (150, 148)}]",278,278,LCC_FASD
309,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/YOUTUBE_id124_s0_120.png,1,"[{'id': 0, 'bbox': (112, 145, 414, 414), 'score': [0.933258056640625], 'center': (319, 352)}]",574,574,LCC_FASD
237,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/YOUTUBE_id117_s0_60.png,1,"[{'id': 0, 'bbox': (52, 141, 452, 452), 'score': [0.8977758884429932], 'center': (278, 367)}]",573,573,LCC_FASD
571,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_MBP1314_IPHONE6SF_id12_s2_60.png,0,"[{'id': 0, 'bbox': (97, 109, 278, 278), 'score': [0.9262502193450928], 'center': (236, 248)}]",461,461,LCC_FASD
2467,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_BQVW2245_NEXUS5_id39_s1_85.png,0,"[{'id': 0, 'bbox': (140, 156, 421, 421), 'score': [0.9358959794044495], 'center': (350, 366)}]",693,693,LCC_FASD
221,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/YOUTUBE_id116_s2_15.png,1,"[{'id': 0, 'bbox': (65, 96, 233, 233), 'score': [0.8851258754730225], 'center': (181, 212)}]",364,364,LCC_FASD
276,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_G780_REDMI4X_id12_s2_90.png,0,"[{'id': 0, 'bbox': (52, 57, 147, 147), 'score': [0.9072505235671997], 'center': (125, 130)}]",239,239,LCC_FASD
2001,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_IIYAMAXU_SMG955U_S0_id48_s0_150.png,0,"[{'id': 0, 'bbox': (144, 184, 553, 552), 'score': [0.8924410939216614], 'center': (420, 460)}]",816,816,LCC_FASD
858,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_MBP1314_IPHONE8F_id5_s0_60.png,0,"[{'id': 0, 'bbox': (151, 125, 384, 384), 'score': [0.9364369511604309], 'center': (343, 317)}]",614,614,LCC_FASD
1044,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_S198150N_GM5_id48_s0_105.png,0,"[{'id': 0, 'bbox': (84, 152, 545, 545), 'score': [0.8443772196769714], 'center': (356, 424)}]",736,736,LCC_FASD
2275,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_MSIGS60_SGJ5_id42_s1_146.png,0,"[{'id': 0, 'bbox': (223, 163, 643, 643), 'score': [0.9447123408317566], 'center': (544, 484)}]",963,963,LCC_FASD
1802,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1433.png,0,"[{'id': 0, 'bbox': (108, 160, 371, 371), 'score': [0.9095068573951721], 'center': (293, 345)}]",576,576,LCC_FASD
2121,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_SSM2433_S4508_id0_s3_135.png,0,"[{'id': 0, 'bbox': (69, 116, 241, 241), 'score': [0.8512959480285645], 'center': (189, 236)}]",365,365,LCC_FASD
1789,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1420.png,0,"[{'id': 0, 'bbox': (90, 174, 531, 531), 'score': [0.9044230580329895], 'center': (355, 439)}]",769,769,LCC_FASD
2255,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_MBP1314_IPHONE8F_id48_s0_60.png,0,"[{'id': 0, 'bbox': (93, 125, 331, 331), 'score': [0.9142645001411438], 'center': (258, 290)}]",504,504,LCC_FASD
326,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/YOUTUBE_id29_s0_45.png,1,"[{'id': 0, 'bbox': (78, 103, 270, 270), 'score': [0.9146460890769958], 'center': (213, 238)}]",427,427,LCC_FASD
2659,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_HP250G6_XPERIAZ5_id43_s1_107.png,0,"[{'id': 0, 'bbox': (124, 189, 442, 442), 'score': [0.9086132049560547], 'center': (345, 410)}]",677,677,LCC_FASD
211,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/YOUTUBE_id116_s1_15.png,1,"[{'id': 0, 'bbox': (62, 91, 226, 226), 'score': [0.9085094928741455], 'center': (175, 204)}]",356,356,LCC_FASD
2006,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_NEC90GX2_ZC554KL_id12_s2_77.png,0,"[{'id': 0, 'bbox': (121, 131, 342, 342), 'score': [0.9319648146629333], 'center': (292, 302)}]",567,567,LCC_FASD
2297,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_P223V5LSB_LS650_id42_s0_136.png,0,"[{'id': 0, 'bbox': (88, 105, 245, 245), 'score': [0.88987135887146], 'center': (210, 227)}]",409,409,LCC_FASD
185,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/YOUTUBE_id115_s1_75.png,1,"[{'id': 0, 'bbox': (89, 107, 274, 274), 'score': [0.9359184503555298], 'center': (226, 244)}]",450,450,LCC_FASD
582,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_MBP1314_IPHONE6SF_id5_s0_90.png,0,"[{'id': 0, 'bbox': (108, 95, 285, 285), 'score': [0.9401969313621521], 'center': (250, 237)}]",452,452,LCC_FASD
1341,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_VX2363SMHL_LGL90_id43_s0_125.png,0,"[{'id': 0, 'bbox': (81, 115, 315, 315), 'score': [0.8613941073417664], 'center': (238, 272)}]",460,460,LCC_FASD
972,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_PBLS11HR_HONOR9L_id42_s0_90.png,0,"[{'id': 0, 'bbox': (140, 160, 361, 361), 'score': [0.9230016469955444], 'center': (320, 340)}]",641,641,LCC_FASD
1651,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1282.png,0,"[{'id': 0, 'bbox': (281, 262, 633, 632), 'score': [0.9301277995109558], 'center': (597, 578)}]",1050,1050,LCC_FASD
234,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/YOUTUBE_id118_s0_135.png,1,"[{'id': 0, 'bbox': (76, 114, 327, 327), 'score': [0.9012465476989746], 'center': (239, 277)}]",469,469,LCC_FASD
50,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/FT720P_id12_s0_120.png,1,"[{'id': 0, 'bbox': (120, 127, 310, 310), 'score': [0.9427838921546936], 'center': (275, 282)}]",533,533,LCC_FASD
138,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/MSIGT72_id164_s0_60.png,1,"[{'id': 0, 'bbox': (152, 183, 547, 547), 'score': [0.8723886013031006], 'center': (425, 456)}]",827,827,LCC_FASD
1264,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_TFT22W90PS_SA5100_id43_s0_45.png,0,"[{'id': 0, 'bbox': (110, 193, 475, 475), 'score': [0.867230236530304], 'center': (347, 430)}]",729,729,LCC_FASD
2133,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_SSM2433_S4508_id12_s0_30.png,0,"[{'id': 0, 'bbox': (92, 106, 252, 252), 'score': [0.92368084192276], 'center': (218, 232)}]",426,426,LCC_FASD
2016,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_IIYAMAXU_SMG955U_S0_id48_s1_92.png,0,"[{'id': 0, 'bbox': (121, 192, 660, 660), 'score': [0.9003992080688477], 'center': (451, 522)}]",900,900,LCC_FASD
2245,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_AAR7_IPHONE4S_id48_s1_30.png,0,"[{'id': 0, 'bbox': (142, 180, 514, 514), 'score': [0.8686638474464417], 'center': (399, 437)}]",782,782,LCC_FASD
2909,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_IIYAMAXU_MOTOMC_S0_id48_s0_30.png,0,"[{'id': 0, 'bbox': (47, 76, 251, 251), 'score': [0.9179986119270325], 'center': (172, 201)}]",353,353,LCC_FASD
2388,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_AUNKNOWN_HUAWEIU22_id43_s0_96.png,0,"[{'id': 0, 'bbox': (87, 120, 291, 291), 'score': [0.9177349805831909], 'center': (232, 265)}]",480,480,LCC_FASD
93,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1717.png,0,"[{'id': 0, 'bbox': (62, 90, 243, 243), 'score': [0.9341628551483154], 'center': (183, 211)}]",395,395,LCC_FASD
71,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/FT720P_id12_s2_120.png,1,"[{'id': 0, 'bbox': (105, 116, 299, 299), 'score': [0.9370443224906921], 'center': (254, 265)}]",489,489,LCC_FASD
1294,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_TP300LA_SGS7E_id43_s0_49.png,0,"[{'id': 0, 'bbox': (71, 123, 349, 349), 'score': [0.8852724432945251], 'center': (245, 297)}]",504,504,LCC_FASD
2131,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_SSM2433_S4508_id12_s0_135.png,0,"[{'id': 0, 'bbox': (91, 102, 258, 258), 'score': [0.9149746298789978], 'center': (220, 231)}]",426,426,LCC_FASD
1481,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1112.png,0,"[{'id': 0, 'bbox': (131, 138, 365, 365), 'score': [0.8774785399436951], 'center': (313, 320)}]",585,585,LCC_FASD
2175,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_LY300_REDMIS2_id39_s1_15.png,0,"[{'id': 0, 'bbox': (116, 162, 373, 373), 'score': [0.9264706373214722], 'center': (302, 348)}]",586,586,LCC_FASD
1790,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1421.png,0,"[{'id': 0, 'bbox': (100, 146, 433, 433), 'score': [0.8981708884239197], 'center': (316, 362)}]",664,664,LCC_FASD
343,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/YOUTUBE_id42_s0_105.png,1,"[{'id': 0, 'bbox': (202, 222, 542, 542), 'score': [0.9451864361763], 'center': (473, 493)}]",921,921,LCC_FASD
2105,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_SSM2433_S4508_id0_s1_45.png,0,"[{'id': 0, 'bbox': (45, 90, 279, 279), 'score': [0.8642042875289917], 'center': (184, 229)}]",354,354,LCC_FASD
737,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_MBP1314_IPHONE7F_id12_s1_30.png,0,"[{'id': 0, 'bbox': (138, 158, 405, 405), 'score': [0.9021221399307251], 'center': (340, 360)}]",652,652,LCC_FASD
1750,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1381.png,0,"[{'id': 0, 'bbox': (113, 105, 272, 272), 'score': [0.8857124447822571], 'center': (249, 241)}]",451,451,LCC_FASD
2224,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_AAR7_IPHONE4S_id43_s0_30.png,0,"[{'id': 0, 'bbox': (91, 236, 598, 597), 'score': [0.909126877784729], 'center': (390, 534)}]",944,944,LCC_FASD
2113,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_SSM2433_S4508_id0_s2_150.png,0,"[{'id': 0, 'bbox': (71, 96, 245, 245), 'score': [0.8697638511657715], 'center': (193, 218)}]",374,374,LCC_FASD
759,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_MBP1314_IPHONE7F_id5_s0_60.png,0,"[{'id': 0, 'bbox': (153, 130, 412, 412), 'score': [0.940460205078125], 'center': (359, 336)}]",646,646,LCC_FASD
1616,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1247.png,0,"[{'id': 0, 'bbox': (78, 95, 312, 312), 'score': [0.8156629204750061], 'center': (234, 251)}]",454,454,LCC_FASD
361,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/YOUTUBE_id43_s1_75.png,1,"[{'id': 0, 'bbox': (160, 209, 490, 490), 'score': [0.8874432444572449], 'center': (405, 454)}]",773,773,LCC_FASD
190,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1825.png,0,"[{'id': 0, 'bbox': (73, 66, 158, 158), 'score': [0.9199098944664001], 'center': (152, 145)}]",275,275,LCC_FASD
2300,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_P223V5LSB_LS650_id42_s0_181.png,0,"[{'id': 0, 'bbox': (59, 99, 233, 233), 'score': [0.9285555481910706], 'center': (175, 215)}]",404,404,LCC_FASD
101,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/IPHONE8B_id5_s2_120.png,1,"[{'id': 0, 'bbox': (103, 138, 366, 366), 'score': [0.9264777302742004], 'center': (286, 321)}]",594,594,LCC_FASD
2564,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_DIGUNKNOWN_IPHONE5SF_id42_s1_35.png,0,"[{'id': 0, 'bbox': (109, 93, 348, 348), 'score': [0.9178963303565979], 'center': (283, 267)}]",496,496,LCC_FASD
1873,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/spoof_1505.png,0,"[{'id': 0, 'bbox': (80, 175, 440, 440), 'score': [0.8550204038619995], 'center': (300, 395)}]",599,599,LCC_FASD
1111,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_SLS24E390HL0_HUAWEIG620SL01_S1_id43_s0_30.png,0,"[{'id': 0, 'bbox': (19, 53, 151, 151), 'score': [0.910349428653717], 'center': (94, 128)}]",223,223,LCC_FASD
293,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_G780_REDMI4X_id9_s0_45.png,0,"[{'id': 0, 'bbox': (29, 45, 138, 138), 'score': [0.9595155715942383], 'center': (98, 114)}]",206,206,LCC_FASD
2911,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_IIYAMAXU_MOTOMC_S0_id48_s0_60.png,0,"[{'id': 0, 'bbox': (60, 82, 246, 246), 'score': [0.9204739928245544], 'center': (183, 205)}]",356,356,LCC_FASD
4,kaggle_datasets/lcc-fasd/LCC_FASD/real_tst/AGL752VM_id147_s0_120.png,1,"[{'id': 0, 'bbox': (71, 96, 212, 212), 'score': [0.9345762729644775], 'center': (177, 202)}]",348,348,LCC_FASD
1303,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/YOUTUBE_TP300LA_SGS7E_id43_s1_36.png,0,"[{'id': 0, 'bbox': (101, 137, 306, 306), 'score': [0.8913174271583557], 'center': (254, 290)}]",488,488,LCC_FASD
296,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_G780_REDMI4X_id9_s0_75.png,0,"[{'id': 0, 'bbox': (35, 49, 138, 138), 'score': [0.9543027281761169], 'center': (104, 118)}]",215,215,LCC_FASD
519,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_tst/FT720P_MBP1314_IPHONE6SF_id0_s1_150.png,0,"[{'id': 0, 'bbox': (56, 105, 290, 290), 'score': [0.8557144403457642], 'center': (201, 250)}]",385,385,LCC_FASD
