index,paths,label,bbox,width,height,dataset
2413.0,kaggle_datasets/real-vs-fake-anti-spoofing-video-classification/train/real_video/frames/52.mp4/output_0018.jpg,1,"[{'id': 0, 'bbox': (162, 118, 148, 148), 'score': [0.9343773126602173], 'center': (236, 192)}]",360,480,liveness-detection-zalo-2022
478.0,kaggle_datasets/real-vs-fake-anti-spoofing-video-classification/train/attack/frames/25.mp4/output_0010.jpg,0,"[{'id': 0, 'bbox': (288, 967, 474, 474), 'score': [0.9031016826629639], 'center': (525, 1204)}]",1080,1920,liveness-detection-zalo-2022
675.0,kaggle_datasets/lcc-fasd/LCC_FASD/real_trn/YOUTUBE_id60_s0_105.png,1,"[{'id': 0, 'bbox': (80, 145, 375, 375), 'score': [0.9176853895187378], 'center': (267, 332)}]",558,558,LCC_FASD
883.0,kaggle_datasets/liveness-detection-zalo-2022/train/frames/927.mp4/output_0002.jpg,1,"[{'id': 0, 'bbox': (128, 266, 208, 208), 'score': [0.8383383750915527], 'center': (232, 370)}]",480,852,liveness-detection-zalo-2022
421.0,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_3550.png,0,"[{'id': 0, 'bbox': (99, 126, 302, 302), 'score': [0.9057303071022034], 'center': (250, 277)}]",497,497,LCC_FASD
2570.0,kaggle_datasets/liveness-detection-zalo-2022/train/frames/56.mp4/output_0004.jpg,0,"[{'id': 0, 'bbox': (99, 242, 224, 224), 'score': [0.6676475405693054], 'center': (211, 354)}]",480,852,liveness-detection-zalo-2022
2697.0,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1476.mp4/output_0002.jpg,1,"[{'id': 0, 'bbox': (250, 925, 523, 523), 'score': [0.7629470229148865], 'center': (511, 1186)}]",1080,1920,liveness-detection-zalo-2022
2410.0,kaggle_datasets/real-vs-fake-anti-spoofing-video-classification/train/real_video/frames/52.mp4/output_0015.jpg,1,"[{'id': 0, 'bbox': (158, 111, 145, 145), 'score': [0.9604772925376892], 'center': (230, 183)}]",360,480,liveness-detection-zalo-2022
448.0,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1617.mp4/output_0005.jpg,1,"[{'id': 0, 'bbox': (449, 493, 342, 342), 'score': [0.5379990339279175], 'center': (620, 664)}]",1080,1920,liveness-detection-zalo-2022
1460.0,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/FT720P_IIYAMAXB_SMG955U_id2_s0_15.png,0,"[{'id': 0, 'bbox': (166, 200, 488, 488), 'score': [0.9441242218017578], 'center': (410, 444)}]",800,800,LCC_FASD
2262.0,kaggle_datasets/real-vs-fake-anti-spoofing-video-classification/train/real_video/frames/47.mp4/output_0019.jpg,1,"[{'id': 0, 'bbox': (364, 719, 350, 350), 'score': [0.9617994427680969], 'center': (539, 894)}]",1080,1920,liveness-detection-zalo-2022
2571.0,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1437.mp4/output_0004.jpg,1,"[{'id': 0, 'bbox': (69, 463, 386, 386), 'score': [0.7857369184494019], 'center': (262, 656)}]",720,1280,liveness-detection-zalo-2022
2231.0,kaggle_datasets/real-vs-fake-anti-spoofing-video-classification/train/real_video/frames/46.mp4/output_0021.jpg,1,"[{'id': 0, 'bbox': (184, 557, 522, 522), 'score': [0.7946901917457581], 'center': (445, 818)}]",1080,1920,liveness-detection-zalo-2022
703.0,kaggle_datasets/liveness-detection-zalo-2022/train/frames/869.mp4/output_0003.jpg,1,"[{'id': 0, 'bbox': (337, 795, 521, 521), 'score': [0.7701703906059265], 'center': (597, 1055)}]",1080,1920,liveness-detection-zalo-2022
1.0,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_2376.png,0,"[{'id': 0, 'bbox': (157, 169, 401, 401), 'score': [0.8003859519958496], 'center': (357, 369)}]",681,681,LCC_FASD
3026.0,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/YOUTUBE_SSM23B300_REDMIN4X_id44_s0_60.png,0,"[{'id': 0, 'bbox': (100, 132, 331, 331), 'score': [0.9441821575164795], 'center': (265, 297)}]",553,553,LCC_FASD
346.0,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1585.mp4/output_0002.jpg,1,"[{'id': 0, 'bbox': (161, 391, 696, 696), 'score': [0.7618704438209534], 'center': (509, 739)}]",1080,1920,liveness-detection-zalo-2022
1253.0,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1044.mp4/output_0003.jpg,1,"[{'id': 0, 'bbox': (260, 689, 290, 290), 'score': [0.8860403299331665], 'center': (405, 834)}]",720,1280,liveness-detection-zalo-2022
218.0,kaggle_datasets/liveness-detection-zalo-2022/train/frames/155.mp4/output_0002.jpg,1,"[{'id': 0, 'bbox': (318, 646, 444, 444), 'score': [0.892792820930481], 'center': (540, 868)}]",1080,1920,liveness-detection-zalo-2022
1881.0,kaggle_datasets/real-vs-fake-anti-spoofing-video-classification/train/real_video/frames/3.mp4/output_0017.jpg,1,"[{'id': 0, 'bbox': (361, 869, 456, 456), 'score': [0.9655464887619019], 'center': (589, 1097)}]",1080,1920,liveness-detection-zalo-2022
1641.0,kaggle_datasets/lcc-fasd/LCC_FASD/real_trn/YOUTUBE_id102_s0_45.png,1,"[{'id': 0, 'bbox': (89, 127, 350, 350), 'score': [0.8993930220603943], 'center': (264, 302)}]",546,546,LCC_FASD
1820.0,kaggle_datasets/real-vs-fake-anti-spoofing-video-classification/train/real_video/frames/27.mp4/output_0015.jpg,1,"[{'id': 0, 'bbox': (114, 155, 156, 156), 'score': [0.9494077563285828], 'center': (192, 233)}]",360,480,liveness-detection-zalo-2022
2209.0,kaggle_datasets/real-vs-fake-anti-spoofing-video-classification/train/real_video/frames/45.mp4/output_0012.jpg,1,"[{'id': 0, 'bbox': (364, 694, 476, 476), 'score': [0.9035750031471252], 'center': (602, 932)}]",1080,1920,liveness-detection-zalo-2022
1679.0,kaggle_datasets/lcc-fasd/LCC_FASD/real_trn/YOUTUBE_id106_s0_150.png,1,"[{'id': 0, 'bbox': (78, 124, 435, 435), 'score': [0.8737887740135193], 'center': (295, 341)}]",548,548,LCC_FASD
1163.0,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1017.mp4/output_0002.jpg,0,"[{'id': 0, 'bbox': (314, 174, 204, 204), 'score': [0.8266640305519104], 'center': (416, 276)}]",852,480,liveness-detection-zalo-2022
2804.0,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/YOUTUBE_HP620_IPHONE4_id44_s0_60.png,0,"[{'id': 0, 'bbox': (76, 99, 241, 241), 'score': [0.9366177320480347], 'center': (196, 219)}]",409,409,LCC_FASD
829.0,kaggle_datasets/real-vs-fake-anti-spoofing-video-classification/train/attack/frames/4.mp4/output_0003.jpg,0,"[{'id': 0, 'bbox': (349, 898, 324, 324), 'score': [0.5435007810592651], 'center': (511, 1060)}]",1080,1920,liveness-detection-zalo-2022
307.0,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1574.mp4/output_0003.jpg,1,"[{'id': 0, 'bbox': (31, 335, 353, 353), 'score': [0.9201379418373108], 'center': (207, 511)}]",480,854,liveness-detection-zalo-2022
2205.0,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_6089.png,0,"[{'id': 0, 'bbox': (77, 138, 333, 333), 'score': [0.9173029661178589], 'center': (243, 304)}]",497,497,LCC_FASD
114.0,kaggle_datasets/antispoofing-replay-dataset/frames/0001ffba3c--628befdf75a5cf63cd2c633b/output_0006.jpg,0,"[{'id': 0, 'bbox': (68, 331, 274, 274), 'score': [0.9785733819007874], 'center': (205, 468)}]",480,720,antispoofing-replay-dataset
267.0,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_5229.png,0,"[{'id': 0, 'bbox': (44, 73, 241, 241), 'score': [0.8774188160896301], 'center': (164, 193)}]",337,337,LCC_FASD
639.0,kaggle_datasets/lcc-fasd/LCC_FASD/real_trn/YOUTUBE_id57_s0_15.png,1,"[{'id': 0, 'bbox': (105, 116, 319, 319), 'score': [0.9357857704162598], 'center': (264, 275)}]",513,513,LCC_FASD
1211.0,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1029.mp4/output_0005.jpg,0,"[{'id': 0, 'bbox': (246, 627, 566, 566), 'score': [0.8793965578079224], 'center': (529, 910)}]",1080,1920,liveness-detection-zalo-2022
389.0,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1602.mp4/output_0005.jpg,1,"[{'id': 0, 'bbox': (287, 371, 327, 327), 'score': [0.7640354633331299], 'center': (450, 534)}]",720,1280,liveness-detection-zalo-2022
1355.0,kaggle_datasets/lcc-fasd/LCC_FASD/real_trn/real_72.png,1,"[{'id': 0, 'bbox': (98, 133, 367, 367), 'score': [0.91005939245224], 'center': (281, 316)}]",542,542,LCC_FASD
2106.0,kaggle_datasets/real-vs-fake-anti-spoofing-video-classification/train/real_video/frames/40.mp4/output_0010.jpg,1,"[{'id': 0, 'bbox': (133, 183, 110, 110), 'score': [0.7307370901107788], 'center': (188, 238)}]",360,480,liveness-detection-zalo-2022
1551.0,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1120.mp4/output_0004.jpg,1,"[{'id': 0, 'bbox': (129, 371, 240, 240), 'score': [0.8371192812919617], 'center': (249, 491)}]",480,854,liveness-detection-zalo-2022
2315.0,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_7095.png,0,"[{'id': 0, 'bbox': (50, 76, 182, 182), 'score': [0.7979979515075684], 'center': (141, 167)}]",263,263,LCC_FASD
1086.0,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/YOUTUBE_IIYAMAXU_SMG955U_S1_id53_s0_135.png,0,"[{'id': 0, 'bbox': (155, 148, 466, 466), 'score': [0.9471570253372192], 'center': (388, 381)}]",728,728,LCC_FASD
817.0,kaggle_datasets/replay-attack-mobile-dataset-ibeta-1/frames/VID_20241126_025922.mp4/output_0013.jpg,0,"[{'id': 0, 'bbox': (280, 1113, 2220, 2220), 'score': [0.8987603783607483], 'center': (1390, 2223)}]",2160,3840,replay-attack-mobile-dataset-ibeta-1
1830.0,kaggle_datasets/real-vs-fake-anti-spoofing-video-classification/train/real_video/frames/28.mp4/output_0009.jpg,1,"[{'id': 0, 'bbox': (-4, 455, 445, 445), 'score': [0.8447203636169434], 'center': (218, 677)}]",720,1280,liveness-detection-zalo-2022
251.0,kaggle_datasets/replay-attack-mobile-dataset-ibeta-1/frames/20241126_024646.mp4/output_0009.jpg,0,"[{'id': 0, 'bbox': (167, 1359, 2373, 2372), 'score': [0.8708454966545105], 'center': (1353, 2545)}]",2160,3840,replay-attack-mobile-dataset-ibeta-1
1922.0,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_583.png,0,"[{'id': 0, 'bbox': (84, 127, 332, 332), 'score': [0.8946163058280945], 'center': (250, 293)}]",497,497,LCC_FASD
1602.0,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1136.mp4/output_0003.jpg,0,"[{'id': 0, 'bbox': (52, 429, 185, 185), 'score': [0.895773708820343], 'center': (144, 521)}]",480,852,liveness-detection-zalo-2022
1349.0,kaggle_datasets/liveness-detection-zalo-2022/train/frames/191.mp4/output_0002.jpg,1,"[{'id': 0, 'bbox': (215, 474, 301, 301), 'score': [0.8997553586959839], 'center': (365, 624)}]",720,1280,liveness-detection-zalo-2022
1218.0,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1031.mp4/output_0002.jpg,1,"[{'id': 0, 'bbox': (241, 739, 520, 520), 'score': [0.861422061920166], 'center': (501, 999)}]",1080,1920,liveness-detection-zalo-2022
2919.0,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_2306.png,0,"[{'id': 0, 'bbox': (72, 86, 224, 224), 'score': [0.8739515542984009], 'center': (184, 198)}]",349,349,LCC_FASD
2373.0,kaggle_datasets/real-vs-fake-anti-spoofing-video-classification/train/real_video/frames/50.mp4/output_0015.jpg,1,"[{'id': 0, 'bbox': (232, 326, 732, 732), 'score': [0.9839120507240295], 'center': (598, 692)}]",1080,1920,liveness-detection-zalo-2022
40.0,kaggle_datasets/liveness-detection-zalo-2022/train/frames/686.mp4/output_0002.jpg,1,"[{'id': 0, 'bbox': (112, 478, 483, 483), 'score': [0.8120485544204712], 'center': (353, 719)}]",720,1280,liveness-detection-zalo-2022
1842.0,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_5757.png,0,"[{'id': 0, 'bbox': (93, 132, 389, 389), 'score': [0.8448618650436401], 'center': (287, 326)}]",538,538,LCC_FASD
204.0,kaggle_datasets/liveness-detection-zalo-2022/train/frames/734.mp4/output_0003.jpg,1,"[{'id': 0, 'bbox': (338, 238, 491, 491), 'score': [0.8412823677062988], 'center': (583, 483)}]",1080,1920,liveness-detection-zalo-2022
698.0,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_3804.png,0,"[{'id': 0, 'bbox': (88, 119, 376, 376), 'score': [0.9222204685211182], 'center': (276, 307)}]",573,573,LCC_FASD
1567.0,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/YOUTUBE_IIYAMAXB_SMG955U_id40_s2_15.png,0,"[{'id': 0, 'bbox': (154, 136, 276, 276), 'score': [0.9014913439750671], 'center': (292, 274)}]",566,566,LCC_FASD
2487.0,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/YOUTUBE_MBP1314_IPHONE8F_id34_s0_185.png,0,"[{'id': 0, 'bbox': (82, 135, 334, 334), 'score': [0.9237299561500549], 'center': (249, 302)}]",506,506,LCC_FASD
1905.0,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/FT720P_MBP1314_IPHONE7F_id4_s0_15.png,0,"[{'id': 0, 'bbox': (114, 141, 361, 361), 'score': [0.9124312400817871], 'center': (294, 321)}]",564,564,LCC_FASD
879.0,kaggle_datasets/liveness-detection-zalo-2022/train/frames/926.mp4/output_0003.jpg,1,"[{'id': 0, 'bbox': (708, 421, 323, 323), 'score': [0.8238136768341064], 'center': (869, 582)}]",1080,1920,liveness-detection-zalo-2022
647.0,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_6483.png,0,"[{'id': 0, 'bbox': (58, 108, 281, 281), 'score': [0.9089912176132202], 'center': (198, 248)}]",430,430,LCC_FASD
2474.0,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_1859.png,0,"[{'id': 0, 'bbox': (109, 151, 451, 451), 'score': [0.9273141622543335], 'center': (334, 376)}]",709,709,LCC_FASD
243.0,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_2617.png,0,"[{'id': 0, 'bbox': (66, 93, 333, 333), 'score': [0.8836789727210999], 'center': (232, 259)}]",451,451,LCC_FASD
3157.0,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/YOUTUBE_SSMP2250_LVP1M_id33_s0_202.png,0,"[{'id': 0, 'bbox': (64, 108, 273, 273), 'score': [0.8600807189941406], 'center': (200, 244)}]",423,423,LCC_FASD
2450.0,kaggle_datasets/real-vs-fake-anti-spoofing-video-classification/train/real_video/frames/53.mp4/output_0017.jpg,1,"[{'id': 0, 'bbox': (336, 533, 658, 658), 'score': [0.9793282151222229], 'center': (665, 862)}]",1080,1920,liveness-detection-zalo-2022
2243.0,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_6123.png,0,"[{'id': 0, 'bbox': (91, 107, 290, 290), 'score': [0.8426839113235474], 'center': (236, 252)}]",445,445,LCC_FASD
341.0,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_6205.png,0,"[{'id': 0, 'bbox': (108, 98, 252, 252), 'score': [0.9318254590034485], 'center': (234, 224)}]",414,414,LCC_FASD
2340.0,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1366.mp4/output_0004.jpg,1,"[{'id': 0, 'bbox': (68, 255, 220, 220), 'score': [0.7973589301109314], 'center': (178, 365)}]",320,576,liveness-detection-zalo-2022
50.0,kaggle_datasets/real-vs-fake-anti-spoofing-video-classification/train/attack/frames/1.mp4/output_0017.jpg,0,"[{'id': 0, 'bbox': (-133, 638, 1083, 1083), 'score': [0.9037137627601624], 'center': (408, 1179)}]",1080,1920,liveness-detection-zalo-2022
2168.0,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/YOUTUBE_IIYAMAXB_SMG955U_id97_s1_318.png,0,"[{'id': 0, 'bbox': (183, 201, 653, 653), 'score': [0.9385468363761902], 'center': (509, 527)}]",1013,1013,LCC_FASD
1070.0,kaggle_datasets/liveness-detection-zalo-2022/train/frames/991.mp4/output_0003.jpg,1,"[{'id': 0, 'bbox': (280, 437, 558, 558), 'score': [0.8839888572692871], 'center': (559, 716)}]",1080,1920,liveness-detection-zalo-2022
1618.0,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1139.mp4/output_0004.jpg,1,"[{'id': 0, 'bbox': (74, 143, 180, 180), 'score': [0.8359093070030212], 'center': (164, 233)}]",320,576,liveness-detection-zalo-2022
1166.0,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1826.mp4/output_0005.jpg,1,"[{'id': 0, 'bbox': (358, 558, 447, 447), 'score': [0.8661748170852661], 'center': (581, 781)}]",1080,1920,liveness-detection-zalo-2022
555.0,kaggle_datasets/real-vs-fake-anti-spoofing-video-classification/train/attack/frames/28.mp4/output_0020.jpg,0,"[{'id': 0, 'bbox': (90, 622, 684, 684), 'score': [0.8786669373512268], 'center': (432, 964)}]",1080,1920,liveness-detection-zalo-2022
226.0,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1551.mp4/output_0005.jpg,0,"[{'id': 0, 'bbox': (327, 149, 194, 194), 'score': [0.8576577305793762], 'center': (424, 246)}]",852,480,liveness-detection-zalo-2022
681.0,kaggle_datasets/lcc-fasd/LCC_FASD/real_trn/YOUTUBE_id60_s0_60.png,1,"[{'id': 0, 'bbox': (134, 150, 414, 414), 'score': [0.9306013584136963], 'center': (341, 357)}]",668,668,LCC_FASD
594.0,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1658.mp4/output_0001.jpg,1,"[{'id': 0, 'bbox': (98, 334, 260, 260), 'score': [0.7952590584754944], 'center': (228, 464)}]",480,852,liveness-detection-zalo-2022
455.0,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/YOUTUBE_IIYAMAXU_IPHONE7F_id28_s0_45.png,0,"[{'id': 0, 'bbox': (132, 164, 396, 396), 'score': [0.9257951974868774], 'center': (330, 362)}]",640,640,LCC_FASD
1255.0,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1863.mp4/output_0005.jpg,1,"[{'id': 0, 'bbox': (103, 218, 341, 340), 'score': [0.8627632856369019], 'center': (273, 388)}]",480,852,liveness-detection-zalo-2022
1049.0,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/YOUTUBE_IIYAMAXU_SMG955U_S1_id47_s0_15.png,0,"[{'id': 0, 'bbox': (253, 230, 821, 821), 'score': [0.8665482401847839], 'center': (663, 640)}]",1186,1186,LCC_FASD
2241.0,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_6121.png,0,"[{'id': 0, 'bbox': (146, 170, 409, 409), 'score': [0.89778733253479], 'center': (350, 374)}]",669,669,LCC_FASD
2295.0,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1352.mp4/output_0004.jpg,0,"[{'id': 0, 'bbox': (-152, 90, 1006, 1006), 'score': [0.7090069651603699], 'center': (351, 593)}]",720,1280,liveness-detection-zalo-2022
2628.0,kaggle_datasets/liveness-detection-zalo-2022/train/frames/58.mp4/output_0004.jpg,0,"[{'id': 0, 'bbox': (47, 402, 490, 490), 'score': [0.8608255982398987], 'center': (292, 647)}]",720,1280,liveness-detection-zalo-2022
685.0,kaggle_datasets/lcc-fasd/LCC_FASD/real_trn/YOUTUBE_id61_s0_105.png,1,"[{'id': 0, 'bbox': (92, 93, 277, 277), 'score': [0.8993557691574097], 'center': (230, 231)}]",400,400,LCC_FASD
151.0,kaggle_datasets/antispoofing-replay-dataset/frames/0001ffba3c--628cc2211b4d6738e8ba8f01/output_0015.jpg,0,"[{'id': 0, 'bbox': (107, 683, 741, 741), 'score': [0.961063802242279], 'center': (477, 1053)}]",920,1920,antispoofing-replay-dataset
1127.0,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1815.mp4/output_0004.jpg,0,"[{'id': 0, 'bbox': (1, 314, 674, 674), 'score': [0.8544812202453613], 'center': (338, 651)}]",720,1280,liveness-detection-zalo-2022
2098.0,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_5991.png,0,"[{'id': 0, 'bbox': (84, 116, 316, 316), 'score': [0.8460882306098938], 'center': (242, 274)}]",433,433,LCC_FASD
1653.0,kaggle_datasets/lcc-fasd/LCC_FASD/real_trn/YOUTUBE_id103_s0_75.png,1,"[{'id': 0, 'bbox': (101, 136, 309, 309), 'score': [0.9356698989868164], 'center': (255, 290)}]",466,466,LCC_FASD
2512.0,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_1899.png,0,"[{'id': 0, 'bbox': (175, 224, 582, 582), 'score': [0.9406979084014893], 'center': (466, 515)}]",875,875,LCC_FASD
851.0,kaggle_datasets/lcc-fasd/LCC_FASD/real_trn/YOUTUBE_id77_s0_45.png,1,"[{'id': 0, 'bbox': (137, 111, 306, 306), 'score': [0.876776933670044], 'center': (290, 264)}]",460,460,LCC_FASD
275.0,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/FT720P_I2269VWM_DOOX30_id7_s0_135.png,0,"[{'id': 0, 'bbox': (35, 51, 246, 246), 'score': [0.8939053416252136], 'center': (158, 174)}]",301,301,LCC_FASD
571.0,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_3687.png,0,"[{'id': 0, 'bbox': (87, 111, 286, 286), 'score': [0.9045571684837341], 'center': (230, 254)}]",455,455,LCC_FASD
1158.0,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_4222.png,0,"[{'id': 0, 'bbox': (186, 193, 461, 461), 'score': [0.9046453237533569], 'center': (416, 423)}]",797,797,LCC_FASD
1789.0,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_2963.png,0,"[{'id': 0, 'bbox': (36, 52, 247, 247), 'score': [0.8555335998535156], 'center': (159, 175)}]",310,310,LCC_FASD
1517.0,kaggle_datasets/real-vs-fake-anti-spoofing-video-classification/train/real_video/frames/14.mp4/output_0001.jpg,1,"[{'id': 0, 'bbox': (278, 514, 494, 494), 'score': [0.9594870209693909], 'center': (525, 761)}]",1080,1920,liveness-detection-zalo-2022
1735.0,kaggle_datasets/real-vs-fake-anti-spoofing-video-classification/train/real_video/frames/23.mp4/output_0012.jpg,1,"[{'id': 0, 'bbox': (207, 653, 670, 670), 'score': [0.8582035899162292], 'center': (542, 988)}]",1080,1920,liveness-detection-zalo-2022
443.0,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/YOUTUBE_AA6000_HUAWEIY9_id33_s0_202.png,0,"[{'id': 0, 'bbox': (68, 104, 266, 266), 'score': [0.904649555683136], 'center': (201, 237)}]",414,414,LCC_FASD
1015.0,kaggle_datasets/lcc-fasd/LCC_FASD/real_trn/YOUTUBE_id97_s0_137.png,1,"[{'id': 0, 'bbox': (170, 213, 601, 601), 'score': [0.9309643507003784], 'center': (470, 513)}]",952,952,LCC_FASD
1980.0,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1250.mp4/output_0002.jpg,0,"[{'id': 0, 'bbox': (109, 208, 471, 471), 'score': [0.7554354667663574], 'center': (344, 443)}]",720,1280,liveness-detection-zalo-2022
1991.0,kaggle_datasets/liveness-detection-zalo-2022/train/frames/383.mp4/output_0003.jpg,1,"[{'id': 0, 'bbox': (157, 266, 424, 424), 'score': [0.7393293380737305], 'center': (369, 478)}]",720,1280,liveness-detection-zalo-2022
712.0,kaggle_datasets/liveness-detection-zalo-2022/train/frames/870.mp4/output_0002.jpg,1,"[{'id': 0, 'bbox': (-34, 232, 402, 402), 'score': [0.8150653839111328], 'center': (167, 433)}]",480,852,liveness-detection-zalo-2022
343.0,kaggle_datasets/liveness-detection-zalo-2022/train/frames/775.mp4/output_0003.jpg,1,"[{'id': 0, 'bbox': (113, 221, 292, 292), 'score': [0.872009813785553], 'center': (259, 367)}]",480,854,liveness-detection-zalo-2022
324.0,kaggle_datasets/antispoofing-replay-dataset/frames/0001fffbd2--63329806626295715caa9f89/output_0004.jpg,0,"[{'id': 0, 'bbox': (135, 815, 811, 811), 'score': [0.8809604048728943], 'center': (540, 1220)}]",1080,1920,antispoofing-replay-dataset
1712.0,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_2885.png,0,"[{'id': 0, 'bbox': (137, 122, 297, 297), 'score': [0.9019747972488403], 'center': (285, 270)}]",501,501,LCC_FASD
1908.0,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/FT720P_MBP1314_IPHONE7F_id4_s1_199.png,0,"[{'id': 0, 'bbox': (66, 92, 378, 378), 'score': [0.6849062442779541], 'center': (255, 281)}]",461,461,LCC_FASD
232.0,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/YOUTUBE_IIYAMAXB_IPHONE7F_id28_s0_128.png,0,"[{'id': 0, 'bbox': (121, 151, 379, 379), 'score': [0.9358663558959961], 'center': (310, 340)}]",596,596,LCC_FASD
1497.0,kaggle_datasets/real-vs-fake-anti-spoofing-video-classification/train/real_video/frames/13.mp4/output_0007.jpg,1,"[{'id': 0, 'bbox': (127, 696, 624, 624), 'score': [0.9093813300132751], 'center': (439, 1008)}]",864,1920,liveness-detection-zalo-2022
1847.0,kaggle_datasets/lcc-fasd/LCC_FASD/real_trn/YOUTUBE_id24_s0_105.png,1,"[{'id': 0, 'bbox': (64, 130, 299, 299), 'score': [0.8667709827423096], 'center': (213, 279)}]",467,467,LCC_FASD
399.0,kaggle_datasets/lcc-fasd/LCC_FASD/real_trn/YOUTUBE_id36_s0_135.png,1,"[{'id': 0, 'bbox': (142, 140, 316, 316), 'score': [0.8900570869445801], 'center': (300, 298)}]",584,584,LCC_FASD
373.0,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1596.mp4/output_0004.jpg,1,"[{'id': 0, 'bbox': (106, 236, 290, 290), 'score': [0.8265796303749084], 'center': (251, 381)}]",480,854,liveness-detection-zalo-2022
294.0,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/YOUTUBE_IIYAMAXB_SMG955U_id105_s0_60.png,0,"[{'id': 0, 'bbox': (83, 95, 254, 254), 'score': [0.9041711688041687], 'center': (210, 222)}]",388,388,LCC_FASD
2508.0,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1422.mp4/output_0001.jpg,1,"[{'id': 0, 'bbox': (229, 444, 561, 561), 'score': [0.842559278011322], 'center': (509, 724)}]",1080,1920,liveness-detection-zalo-2022
1312.0,kaggle_datasets/liveness-detection-zalo-2022/train/frames/1059.mp4/output_0005.jpg,1,"[{'id': 0, 'bbox': (572, 529, 311, 311), 'score': [0.8604179620742798], 'center': (727, 684)}]",1440,1440,liveness-detection-zalo-2022
2662.0,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/spoof_2049.png,0,"[{'id': 0, 'bbox': (59, 94, 243, 243), 'score': [0.8232879638671875], 'center': (180, 215)}]",384,384,LCC_FASD
409.0,kaggle_datasets/lcc-fasd/LCC_FASD/spoof_trn/YOUTUBE_IIYAMAXU_IPHONE7F_id22_s0_15.png,0,"[{'id': 0, 'bbox': (81, 149, 409, 409), 'score': [0.9356201887130737], 'center': (285, 353)}]",666,666,LCC_FASD
